アンケート情報,,,,,,,,Q1,Q2,Q3,Q4,,Q5,,,,,,,,,,,,,,,,,,Q6,Q7,Q8,,Q9,,Q10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q11,Q12,,,,,,,,,,,,,,,,,,,,,,Q13,,,,,,,,,,,,,,,,,,Q14,Q15,Q16,,Q17,,,,,,,,,,Q18,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q19,Q20
id,QRコード読取日時,アンケート回答日時,言語,会員ID,県,エリア,業種,生まれ年,性別,国籍,世帯年収(金額),世帯年収(通貨),訪日目的ALL,観光・レジャー,家族・知人訪問,ハネムーン,学校関係の旅行,スポーツ・スポーツ観戦,イベント,留学,治療・検診,インセンティブツアー,ビジネス（展示会・見本市）,ビジネス（国際会議）,ビジネス（企業ミーティング）,ビジネス（研修）,ビジネス（その他ビジネス）,トランジット,日本国内在住,その他,同伴者,滞在日数,"旅の総予算(金額)","旅の総予算(通貨)","宿泊予算(金額)","宿泊予算(通貨)",旅行情報元ALL,日本政府観光局(JNTO)ホームページ,旅行会社ホームページ,宿泊施設ホームページ,航空会社ホームページ,地方観光協会ホームページ,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)",口コミサイト（Tripadvisor等）,"Google Mapなどの地図アプリやサイトでの検索",Instagram,"X (Twitter)",Facebook,YouTube,その他SNS,個人のブログ,その他インターネットサイト（検索サイトを除く）,日本政府観光局の案内所,旅行会社パンフレット,旅行ガイドブック,自国の親戚・知人,日本在住の親族・知人,旅行の展示会や見本市,テレビ番組,新聞,旅行専門誌,その他雑誌,その他,特になし,訪日回数,訪問目的(県)ALL,日本食を食べること,日本の酒を飲むこと（日本酒・焼酎等）,旅館に宿泊,温泉入浴,自然・景勝地観光,繁華街の街歩き,ショッピング,美術館・博物館・動植物園・水族館,テーマパーク,スキー・スノーボード,その他スポーツ（ゴルフ等）,舞台・音楽鑑賞,スポーツ観戦（相撲・サッカー等）,自然体験ツアー・農山漁村体験,四季の体感（花見・紅葉・雪等）,映画・アニメ縁の地を訪問,日本の歴史・伝統文化体験,日本の日常生活体験,日本のポップカルチャーを楽しむ,治療・検診,上記には当てはまるものがない,訪問目的(施設)ALL,行きたい観光スポットがあったから,景観・自然・気候を楽しみたいから,行きたいお店・ここでしか購入できないものがあるから,泊まりたいホテル・旅館があるから,温泉を楽しみたいから,地域の食事や特産品を味わいたい（or買いたい）から,ドライブ・ツーリングを楽しみたいから,写真を撮影したいから,日常を離れ、バカンスを楽しみたいから,費用が手頃だから,以前に訪問し気に入ったから,友人・知人に勧められたから,テレビ・雑誌・インターネットで紹介されていたから,同行者が訪問したがったから,ツアーに組み込まれていたから,出張など用事があったため,その他,満足度(施設),満足度の理由(施設),一人当たりの消費額(施設)(金額),一人当たりの消費額(施設)(通貨),交通手段(施設)ALL,レンタカー,借上バス,路線バス,タクシー,ハイヤー,自転車,鉄道,徒歩,その他,認知経路(施設)ALL,日本政府観光局(JNTO)ホームページ,旅行会社ホームページ,宿泊施設ホームページ,航空会社ホームページ,地方観光協会ホームページ,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)",口コミサイト（Tripadvisor等）,"Google Mapなどの地図アプリやサイトでの検索",Instagram,"X (Twitter)",Facebook,YouTube,その他SNS,個人のブログ,その他インターネットサイト（検索サイトを除く）,日本政府観光局の案内所,旅行会社パンフレット,旅行ガイドブック,自国の親戚・知人,日本在住の親族・知人,旅行の展示会や見本市,テレビ番組,新聞,旅行専門誌,その他雑誌,その他,特になし,家族・知人への推奨度(施設),推奨度の理由(旅行)
688,"2024-12-04 09:10:29","2024-12-04 09:15:48",英語,751,富山県,富山,宿泊施設,1965,男,シンガポール,100000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,14,2000,ドル/アメリカ　$(USD),100,ドル/アメリカ　$(USD),"日本政府観光局(JNTO)ホームページ
旅行会社ホームページ
宿泊施設ホームページ
",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
旅館に宿泊
自然・景勝地観光
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
テーマパーク
四季の体感（花見・紅葉・雪等）
映画・アニメ縁の地を訪問
",1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
行きたいお店・ここでしか購入できないものがあるから
ドライブ・ツーリングを楽しみたいから
写真を撮影したいから
費用が手頃だから
テレビ・雑誌・インターネットで紹介されていたから
",1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,大変満足,,100,ドル/アメリカ　$(USD),"鉄道
",0,0,0,0,0,0,1,0,0,"日本政府観光局(JNTO)ホームページ
旅行会社ホームページ
宿泊施設ホームページ
航空会社ホームページ
",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
690,"2024-12-04 09:58:58","2024-12-04 10:02:00",英語,753,石川県,金沢,体験・観光施設,1995,男,"米国 ",130000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,19,6000,ドル/アメリカ　$(USD),3000,ドル/アメリカ　$(USD),"Google Mapなどの地図アプリやサイトでの検索
Instagram
YouTube
",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"日本食を食べること
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
映画・アニメ縁の地を訪問
日本の歴史・伝統文化体験
日本の日常生活体験
",1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,Na,10,ドル/アメリカ　$(USD),"徒歩
",0,0,0,0,0,0,0,1,0,"Instagram
YouTube
",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"We are having a great time and love japan"
689,"2024-12-04 09:57:40","2024-12-04 10:02:11",英語,752,石川県,金沢,体験・観光施設,1995,女,"米国 ",120000,ドル/アメリカ　$(USD),"観光・レジャー
家族・知人訪問
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,19,2500,ドル/アメリカ　$(USD),1000,ドル/アメリカ　$(USD),"地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
YouTube
自国の親戚・知人
",0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"自然・景勝地観光
美術館・博物館・動植物園・水族館
日本の歴史・伝統文化体験
日本の日常生活体験
日本のポップカルチャーを楽しむ
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,"行きたい観光スポットがあったから
写真を撮影したいから
費用が手頃だから
テレビ・雑誌・インターネットで紹介されていたから
同行者が訪問したがったから
",1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,大変満足,,5,ドル/アメリカ　$(USD),"徒歩
",0,0,0,0,0,0,0,1,0,"Google Mapなどの地図アプリやサイトでの検索
YouTube
自国の親戚・知人
",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,
691,"2024-12-04 10:12:20","2024-12-04 10:20:08",英語,757,石川県,金沢,体験・観光施設,1980,男,シンガポール,100000,ドル/シンガポール　S$(SGD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,8,2500,ドル/シンガポール　S$(SGD),1800,ドル/シンガポール　S$(SGD),"旅行会社ホームページ
宿泊施設ホームページ
航空会社ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
YouTube
",0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
日本の歴史・伝統文化体験
日本の日常生活体験
",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"行きたい観光スポットがあったから
写真を撮影したいから
費用が手頃だから
テレビ・雑誌・インターネットで紹介されていたから
",1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,やや満足,,550,円/日本　￥(JPY),"路線バス
徒歩
",0,0,1,0,0,0,0,1,0,"口コミサイト（Tripadvisor等）
YouTube
",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
694,"2024-12-04 10:38:04","2024-12-04 10:43:49",英語,761,石川県,金沢,体験・観光施設,1988,男,"米国 ",60000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,10,2000,ドル/アメリカ　$(USD),800,ドル/アメリカ　$(USD),"日本政府観光局(JNTO)ホームページ
旅行会社ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
YouTube
日本政府観光局の案内所
",1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
",1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
テレビ・雑誌・インターネットで紹介されていたから
",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,満足,N/A,1000,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,0,"日本政府観光局(JNTO)ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Google Mapなどの地図アプリやサイトでの検索
個人のブログ
",1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,N/A
693,"2024-12-04 10:33:40","2024-12-04 10:43:52",繁体,760,石川県,金沢,体験・観光施設,1998,女,"台湾 ",100000,円/日本　￥(JPY),"観光・レジャー
家族・知人訪問
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,3,100000,円/日本　￥(JPY),6000,円/日本　￥(JPY),"地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Google Mapなどの地図アプリやサイトでの検索
自国の親戚・知人
",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,"日本食を食べること
繁華街の街歩き
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
日本の日常生活体験
",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"行きたい観光スポットがあったから
テレビ・雑誌・インターネットで紹介されていたから
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,大変満足,,550,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,0,"地方観光協会ホームページ
Google Mapなどの地図アプリやサイトでの検索
自国の親戚・知人
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,
695,"2024-12-04 10:39:04","2024-12-04 10:44:45",英語,762,石川県,金沢,体験・観光施設,1981,男,"米国 ",300000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,12,3000,ドル/アメリカ　$(USD),600,ドル/アメリカ　$(USD),"日本政府観光局(JNTO)ホームページ
航空会社ホームページ
Instagram
Facebook
YouTube
個人のブログ
",1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"日本食を食べること
旅館に宿泊
自然・景勝地観光
美術館・博物館・動植物園・水族館
",1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
地域の食事や特産品を味わいたい（or買いたい）から
費用が手頃だから
以前に訪問し気に入ったから
",1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,大変満足,,100,ドル/アメリカ　$(USD),"鉄道
",0,0,0,0,0,0,1,0,0,"日本政府観光局(JNTO)ホームページ
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
696,"2024-12-04 11:12:00","2024-12-04 11:15:27",英語,764,石川県,金沢,体験・観光施設,1991,男,英国,99000,ポンド/イギリス　&pound;(GBP),"観光・レジャー
ハネムーン
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,14,1200,ポンド/イギリス　&pound;(GBP),1500,ポンド/イギリス　&pound;(GBP),"旅行会社ホームページ
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
Instagram
YouTube
旅行ガイドブック
自国の親戚・知人
",0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
旅館に宿泊
自然・景勝地観光
繁華街の街歩き
ショッピング
テーマパーク
",1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
写真を撮影したいから
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,大変満足,,10,ポンド/イギリス　&pound;(GBP),"徒歩
",0,0,0,0,0,0,0,1,0,"YouTube
旅行ガイドブック
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,
697,"2024-12-04 11:23:35","2024-12-04 11:27:49",英語,765,石川県,金沢,体験・観光施設,2002,男,その他,170000,ドル/オーストラリア　A$(AUD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,50,8500,ドル/オーストラリア　A$(AUD),2000,ドル/オーストラリア　A$(AUD),"Google Mapなどの地図アプリやサイトでの検索
YouTube
",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"自然・景勝地観光
繁華街の街歩き
",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
写真を撮影したいから
費用が手頃だから
",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,満足,,550,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,0,"Google Mapなどの地図アプリやサイトでの検索
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
698,"2024-12-04 11:31:22","2024-12-04 11:37:29",英語,766,石川県,金沢,体験・観光施設,1992,男,スペイン,25000,ユーロ/欧州連合　&euro;(XEU),"ハネムーン
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,14,4000,ユーロ/欧州連合　&euro;(XEU),500,ユーロ/欧州連合　&euro;(XEU),"Instagram
個人のブログ
",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"繁華街の街歩き
日本の歴史・伝統文化体験
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,,550,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,0,"個人のブログ
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
