アンケート情報,,,,,,,,Q1,Q2,Q3,Q4,,Q5,,,,,,,,,,,,,,,,,,Q6,Q7,Q8,,Q9,,Q10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q11,Q12,,,,,,,,,,,,,,,,,,,,,,Q13,,,,,,,,,,,,,,,,,,Q14,Q15,Q16,,Q17,,,,,,,,,,Q18,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q19,Q20
id,QRコード読取日時,アンケート回答日時,言語,会員ID,県,エリア,業種,生まれ年,性別,国籍,世帯年収(金額),世帯年収(通貨),訪日目的ALL,観光・レジャー,家族・知人訪問,ハネムーン,学校関係の旅行,スポーツ・スポーツ観戦,イベント,留学,治療・検診,インセンティブツアー,ビジネス（展示会・見本市）,ビジネス（国際会議）,ビジネス（企業ミーティング）,ビジネス（研修）,ビジネス（その他ビジネス）,トランジット,日本国内在住,その他,同伴者,滞在日数,"旅の総予算(金額)","旅の総予算(通貨)","宿泊予算(金額)","宿泊予算(通貨)",旅行情報元ALL,日本政府観光局(JNTO)ホームページ,旅行会社ホームページ,宿泊施設ホームページ,航空会社ホームページ,地方観光協会ホームページ,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)",口コミサイト（Tripadvisor等）,"Google Mapなどの地図アプリやサイトでの検索",Instagram,"X (Twitter)",Facebook,YouTube,その他SNS,個人のブログ,その他インターネットサイト（検索サイトを除く）,日本政府観光局の案内所,旅行会社パンフレット,旅行ガイドブック,自国の親戚・知人,日本在住の親族・知人,旅行の展示会や見本市,テレビ番組,新聞,旅行専門誌,その他雑誌,その他,特になし,訪日回数,訪問目的(県)ALL,日本食を食べること,日本の酒を飲むこと（日本酒・焼酎等）,旅館に宿泊,温泉入浴,自然・景勝地観光,繁華街の街歩き,ショッピング,美術館・博物館・動植物園・水族館,テーマパーク,スキー・スノーボード,その他スポーツ（ゴルフ等）,舞台・音楽鑑賞,スポーツ観戦（相撲・サッカー等）,自然体験ツアー・農山漁村体験,四季の体感（花見・紅葉・雪等）,映画・アニメ縁の地を訪問,日本の歴史・伝統文化体験,日本の日常生活体験,日本のポップカルチャーを楽しむ,治療・検診,上記には当てはまるものがない,訪問目的(施設)ALL,行きたい観光スポットがあったから,景観・自然・気候を楽しみたいから,行きたいお店・ここでしか購入できないものがあるから,泊まりたいホテル・旅館があるから,温泉を楽しみたいから,地域の食事や特産品を味わいたい（or買いたい）から,ドライブ・ツーリングを楽しみたいから,写真を撮影したいから,日常を離れ、バカンスを楽しみたいから,費用が手頃だから,以前に訪問し気に入ったから,友人・知人に勧められたから,テレビ・雑誌・インターネットで紹介されていたから,同行者が訪問したがったから,ツアーに組み込まれていたから,出張など用事があったため,その他,満足度(施設),満足度の理由(施設),一人当たりの消費額(施設)(金額),一人当たりの消費額(施設)(通貨),交通手段(施設)ALL,レンタカー,借上バス,路線バス,タクシー,ハイヤー,自転車,鉄道,徒歩,その他,認知経路(施設)ALL,日本政府観光局(JNTO)ホームページ,旅行会社ホームページ,宿泊施設ホームページ,航空会社ホームページ,地方観光協会ホームページ,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)",口コミサイト（Tripadvisor等）,"Google Mapなどの地図アプリやサイトでの検索",Instagram,"X (Twitter)",Facebook,YouTube,その他SNS,個人のブログ,その他インターネットサイト（検索サイトを除く）,日本政府観光局の案内所,旅行会社パンフレット,旅行ガイドブック,自国の親戚・知人,日本在住の親族・知人,旅行の展示会や見本市,テレビ番組,新聞,旅行専門誌,その他雑誌,その他,特になし,家族・知人への推奨度(施設),推奨度の理由(旅行)
417,"2024-11-20 08:25:22","2024-11-20 08:27:52",繁体,450,富山県,富山,宿泊施設,1970,女,"台湾 ",10000,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,8,150000,円/日本　￥(JPY),8000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
温泉入浴
自然・景勝地観光
",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
費用が手頃だから
",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,大変満足,,8000,円/日本　￥(JPY),"路線バス
鉄道
",0,0,1,0,0,0,1,0,0,"宿泊施設ホームページ
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,美食與美景
423,"2024-11-20 10:33:54","2024-11-20 10:36:55",英語,457,石川県,金沢,体験・観光施設,1981,女,カナダ,140000,ドル/カナダ　Can$(CAD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,7,1500,ドル/カナダ　Can$(CAD),650,ドル/カナダ　Can$(CAD),"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Google Mapなどの地図アプリやサイトでの検索
個人のブログ
",1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"温泉入浴
自然・景勝地観光
繁華街の街歩き
美術館・博物館・動植物園・水族館
",0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,,10,ドル/カナダ　Can$(CAD),"徒歩
",0,0,0,0,0,0,0,1,0,"地方観光協会ホームページ
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Yes
420,"2024-11-20 10:58:37","2024-11-20 11:07:54",英語,453,富山県,立山,宿泊施設,1992,男,シンガポール,90000,ドル/シンガポール　S$(SGD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,恋人,9,3000,ドル/シンガポール　S$(SGD),1500,ドル/シンガポール　S$(SGD),"口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"自然・景勝地観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"景観・自然・気候を楽しみたいから
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,"Great stay and food! Comfortable as well",600,ドル/シンガポール　S$(SGD),"路線バス
鉄道
",0,0,1,0,0,0,1,0,0,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
個人のブログ
",0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"The view and scenery of tateyama mountains"
424,"2024-11-20 11:26:40","2024-11-20 11:33:30",英語,459,石川県,金沢,体験・観光施設,1996,女,フランス,30000,ユーロ/欧州連合　&euro;(XEU),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,"12 ",2000,ユーロ/欧州連合　&euro;(XEU),2000,ユーロ/欧州連合　&euro;(XEU),"旅行会社ホームページ
宿泊施設ホームページ
航空会社ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
Instagram
Facebook
YouTube
個人のブログ
その他インターネットサイト（検索サイトを除く）
旅行会社パンフレット
旅行ガイドブック
自国の親戚・知人
日本在住の親族・知人
旅行の展示会や見本市
テレビ番組
新聞
旅行専門誌
",0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,"日本食を食べること
旅館に宿泊
自然・景勝地観光
繁華街の街歩き
美術館・博物館・動植物園・水族館
テーマパーク
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
日本の日常生活体験
日本のポップカルチャーを楽しむ
",1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
写真を撮影したいから
日常を離れ、バカンスを楽しみたいから
費用が手頃だから
友人・知人に勧められたから
",1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,大変満足,,550,ユーロ/欧州連合　&euro;(XEU),"徒歩
",0,0,0,0,0,0,0,1,0,"旅行会社ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Google Mapなどの地図アプリやサイトでの検索
Instagram
Facebook
YouTube
旅行ガイドブック
自国の親戚・知人
日本在住の親族・知人
",0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10,
425,"2024-11-20 12:38:55","2024-11-20 12:41:03",英語,460,石川県,金沢,体験・観光施設,1993,男,"米国 ",106000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,日帰り,2000,ドル/アメリカ　$(USD),1500,ドル/アメリカ　$(USD),"日本政府観光局(JNTO)ホームページ
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"自然・景勝地観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
写真を撮影したいから
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,大変満足,,30,ドル/アメリカ　$(USD),"徒歩
",0,0,0,0,0,0,0,1,0,"YouTube
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
426,"2024-11-20 12:39:46","2024-11-20 12:42:20",英語,461,石川県,金沢,体験・観光施設,1997,女,"米国 ",80000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,恋人,11,30000,ドル/アメリカ　$(USD),3000,ドル/アメリカ　$(USD),"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
その他
",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"日本食を食べること
旅館に宿泊
温泉入浴
日本の歴史・伝統文化体験
日本の日常生活体験
日本のポップカルチャーを楽しむ
",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,,20,ドル/アメリカ　$(USD),"鉄道
",0,0,0,0,0,0,1,0,0,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,
428,"2024-11-20 13:10:08","2024-11-20 13:15:17",繁体,462,富山県,富山,宿泊施設,1973,男,"台湾 ",1,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,3,60000,円/日本　￥(JPY),30000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
Google Mapなどの地図アプリやサイトでの検索
Facebook
",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
温泉入浴
自然・景勝地観光
日本の日常生活体験
",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"泊まりたいホテル・旅館があるから
温泉を楽しみたいから
",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,早餐好吃,12500,円/日本　￥(JPY),"鉄道
",0,0,0,0,0,0,1,0,0,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Facebook
",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,交通方便，房間很棒，早餐豐富。
429,"2024-11-20 13:29:42","2024-11-20 13:34:38",英語,464,石川県,金沢,体験・観光施設,1995,男,フランス,0,ユーロ/欧州連合　&euro;(XEU),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,17,0,ユーロ/欧州連合　&euro;(XEU),0,ユーロ/欧州連合　&euro;(XEU),"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"自然・景勝地観光
繁華街の街歩き
",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,どちらとも言えない,,0,ユーロ/欧州連合　&euro;(XEU),"徒歩
",0,0,0,0,0,0,0,1,0,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,
430,"2024-11-20 13:31:08","2024-11-20 13:36:02",英語,465,石川県,金沢,体験・観光施設,1995,女,フランス,0,ユーロ/欧州連合　&euro;(XEU),"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,恋人,17,0,ユーロ/欧州連合　&euro;(XEU),0,ユーロ/欧州連合　&euro;(XEU),"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"自然・景勝地観光
繁華街の街歩き
",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,どちらとも言えない,,0,ユーロ/欧州連合　&euro;(XEU),"徒歩
",0,0,0,0,0,0,0,1,0,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,
431,"2024-11-20 14:17:53","2024-11-20 14:23:21",英語,466,石川県,金沢,体験・観光施設,1996,男,フランス,0,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,2,1000,ユーロ/欧州連合　&euro;(XEU),500,ユーロ/欧州連合　&euro;(XEU),"Instagram
X (Twitter)
YouTube
",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"日本食を食べること
旅館に宿泊
自然・景勝地観光
テーマパーク
",1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
行きたいお店・ここでしか購入できないものがあるから
日常を離れ、バカンスを楽しみたいから
費用が手頃だから
",1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,大変満足,,500,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,0,"宿泊施設ホームページ
Instagram
",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
