アンケート情報,,,,,,,,Q1,Q2,Q3,Q4,,Q5,,,,,,,,,,,,,,,,,,Q6,Q7,Q8,,Q9,,Q10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q11,Q12,,,,,,,,,,,,,,,,,,,,,,Q13,,,,,,,,,,,,,,,,,,Q14,Q15,Q16,,Q17,,,,,,,,,,Q18,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q19,Q20
id,QRコード読取日時,アンケート回答日時,言語,会員ID,県,エリア,業種,生まれ年,性別,国籍,世帯年収(金額),世帯年収(通貨),訪日目的ALL,観光・レジャー,家族・知人訪問,ハネムーン,学校関係の旅行,スポーツ・スポーツ観戦,イベント,留学,治療・検診,インセンティブツアー,ビジネス（展示会・見本市）,ビジネス（国際会議）,ビジネス（企業ミーティング）,ビジネス（研修）,ビジネス（その他ビジネス）,トランジット,日本国内在住,その他,同伴者,滞在日数,"旅の総予算(金額)","旅の総予算(通貨)","宿泊予算(金額)","宿泊予算(通貨)",旅行情報元ALL,日本政府観光局(JNTO)ホームページ,旅行会社ホームページ,宿泊施設ホームページ,航空会社ホームページ,地方観光協会ホームページ,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)",口コミサイト（Tripadvisor等）,"Google Mapなどの地図アプリやサイトでの検索",Instagram,"X (Twitter)",Facebook,YouTube,その他SNS,個人のブログ,その他インターネットサイト（検索サイトを除く）,日本政府観光局の案内所,旅行会社パンフレット,旅行ガイドブック,自国の親戚・知人,日本在住の親族・知人,旅行の展示会や見本市,テレビ番組,新聞,旅行専門誌,その他雑誌,その他,特になし,訪日回数,訪問目的(県)ALL,日本食を食べること,日本の酒を飲むこと（日本酒・焼酎等）,旅館に宿泊,温泉入浴,自然・景勝地観光,繁華街の街歩き,ショッピング,美術館・博物館・動植物園・水族館,テーマパーク,スキー・スノーボード,その他スポーツ（ゴルフ等）,舞台・音楽鑑賞,スポーツ観戦（相撲・サッカー等）,自然体験ツアー・農山漁村体験,四季の体感（花見・紅葉・雪等）,映画・アニメ縁の地を訪問,日本の歴史・伝統文化体験,日本の日常生活体験,日本のポップカルチャーを楽しむ,治療・検診,上記には当てはまるものがない,訪問目的(施設)ALL,行きたい観光スポットがあったから,景観・自然・気候を楽しみたいから,行きたいお店・ここでしか購入できないものがあるから,泊まりたいホテル・旅館があるから,温泉を楽しみたいから,地域の食事や特産品を味わいたい（or買いたい）から,ドライブ・ツーリングを楽しみたいから,写真を撮影したいから,日常を離れ、バカンスを楽しみたいから,費用が手頃だから,以前に訪問し気に入ったから,友人・知人に勧められたから,テレビ・雑誌・インターネットで紹介されていたから,同行者が訪問したがったから,ツアーに組み込まれていたから,出張など用事があったため,その他,満足度(施設),満足度の理由(施設),一人当たりの消費額(施設)(金額),一人当たりの消費額(施設)(通貨),交通手段(施設)ALL,レンタカー,借上バス,路線バス,タクシー,ハイヤー,自転車,鉄道,徒歩,その他,認知経路(施設)ALL,日本政府観光局(JNTO)ホームページ,旅行会社ホームページ,宿泊施設ホームページ,航空会社ホームページ,地方観光協会ホームページ,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)",口コミサイト（Tripadvisor等）,"Google Mapなどの地図アプリやサイトでの検索",Instagram,"X (Twitter)",Facebook,YouTube,その他SNS,個人のブログ,その他インターネットサイト（検索サイトを除く）,日本政府観光局の案内所,旅行会社パンフレット,旅行ガイドブック,自国の親戚・知人,日本在住の親族・知人,旅行の展示会や見本市,テレビ番組,新聞,旅行専門誌,その他雑誌,その他,特になし,家族・知人への推奨度(施設),推奨度の理由(旅行)
283,"2024-11-05 09:28:28","2024-11-05 09:33:18",英語,291,石川県,金沢,体験・観光施設,1996,男,その他,80000,ユーロ/欧州連合　&euro;(XEU),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,31,10000,ユーロ/欧州連合　&euro;(XEU),100,ユーロ/欧州連合　&euro;(XEU),"地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
Instagram
個人のブログ
自国の親戚・知人
テレビ番組
",0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"日本食を食べること
自然・景勝地観光
繁華街の街歩き
自然体験ツアー・農山漁村体験
映画・アニメ縁の地を訪問
日本の日常生活体験
",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,,550,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,0,"Google Mapなどの地図アプリやサイトでの検索
その他
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,
282,"2024-11-05 09:26:10","2024-11-05 09:37:43",英語,263,福井県,永平寺・奥越,体験・観光施設,1955,女,"米国 ",24000,ドル/アメリカ　$(USD),"観光・レジャー
家族・知人訪問
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,21,1000,ドル/アメリカ　$(USD),15000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
口コミサイト（Tripadvisor等）
YouTube
日本政府観光局の案内所
",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
自然・景勝地観光
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
自然体験ツアー・農山漁村体験
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
日本の日常生活体験
",1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
地域の食事や特産品を味わいたい（or買いたい）から
写真を撮影したいから
日常を離れ、バカンスを楽しみたいから
費用が手頃だから
友人・知人に勧められたから
",1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,大変満足,"The sight takes my breath away. It was amazing.",1000,円/日本　￥(JPY),"その他(Friend drives)
",0,0,0,0,0,0,0,0,1,"日本在住の親族・知人
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,"I love everything about Japan."
284,"2024-11-05 09:38:50","2024-11-05 09:44:01",英語,263,福井県,永平寺・奥越,体験・観光施設,1955,女,"米国 ",24000,ドル/アメリカ　$(USD),"観光・レジャー
家族・知人訪問
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,21,1000,ドル/アメリカ　$(USD),15000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
口コミサイト（Tripadvisor等）
YouTube
日本政府観光局の案内所
",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
自然・景勝地観光
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
自然体験ツアー・農山漁村体験
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
日本の日常生活体験
",1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,"行きたい観光スポットがあったから
写真を撮影したいから
日常を離れ、バカンスを楽しみたいから
友人・知人に勧められたから
",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,大変満足,"Very peaceful and organised. Clean and calm.",1000,円/日本　￥(JPY),"その他(A friend drove.)
",0,0,0,0,0,0,0,0,1,"日本在住の親族・知人
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,"Learnt a lot about the culture and religion."
285,"2024-11-05 10:33:16","2024-11-05 10:37:49",英語,292,福井県,丹南,体験・観光施設,1985,男,カナダ,120000,ドル/カナダ　Can$(CAD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,14,40000,円/日本　￥(JPY),0,円/日本　￥(JPY),"旅行会社ホームページ
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"日本食を食べること
ショッピング
日本の歴史・伝統文化体験
",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"行きたい観光スポットがあったから
ツアーに組み込まれていたから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,大変満足,,34000,円/日本　￥(JPY),"借上バス
",0,1,0,0,0,0,0,0,0,"旅行会社ホームページ
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
286,"2024-11-05 11:41:03","2024-11-05 11:44:56",英語,293,福井県,永平寺・奥越,体験・観光施設,1985,男,ドイツ,4000,ユーロ/欧州連合　&euro;(XEU),"家族・知人訪問
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,25,400000,円/日本　￥(JPY),200000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
口コミサイト（Tripadvisor等）
YouTube
旅行ガイドブック
テレビ番組
旅行専門誌
",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,10,"日本食を食べること
旅館に宿泊
温泉入浴
自然・景勝地観光
",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
写真を撮影したいから
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,大変満足,,1500,円/日本　￥(JPY),"路線バス
",0,0,1,0,0,0,0,0,0,"YouTube
旅行ガイドブック
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,
287,"2024-11-05 11:58:56","2024-11-05 12:02:43",繁体,294,富山県,富山,宿泊施設,1985,男,中国,8000,元/中国　Y(CNY),"観光・レジャー
ハネムーン
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,3,8000,元/中国　Y(CNY),4000,元/中国　Y(CNY),"口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
その他SNS
個人のブログ
旅行会社パンフレット
旅行ガイドブック
",0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,10,"旅館に宿泊
温泉入浴
自然・景勝地観光
四季の体感（花見・紅葉・雪等）
",0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"費用が手頃だから
以前に訪問し気に入ったから
",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,満足,,570,元/中国　Y(CNY),"鉄道
徒歩
",0,0,0,0,0,0,1,1,0,"Google Mapなどの地図アプリやサイトでの検索
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
288,"2024-11-05 12:37:12","2024-11-05 12:54:18",英語,295,石川県,金沢,その他,1998,男,その他,25000,ユーロ/欧州連合　&euro;(XEU),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,日帰り,750,ユーロ/欧州連合　&euro;(XEU),175,ユーロ/欧州連合　&euro;(XEU),"Google Mapなどの地図アプリやサイトでの検索
Instagram
YouTube
",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"自然・景勝地観光
繁華街の街歩き
美術館・博物館・動植物園・水族館
日本の日常生活体験
",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"景観・自然・気候を楽しみたいから
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,,1500,円/日本　￥(JPY),"鉄道
",0,0,0,0,0,0,1,0,0,"Google Mapなどの地図アプリやサイトでの検索
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
289,"2024-11-05 15:31:46","2024-11-05 15:35:11",英語,296,石川県,金沢,その他,1997,男,その他,50000,ドル/アメリカ　$(USD),"ハネムーン
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,30,7000,ドル/アメリカ　$(USD),1500,ドル/アメリカ　$(USD),"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Google Mapなどの地図アプリやサイトでの検索
Instagram
",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"日本食を食べること
自然・景勝地観光
繁華街の街歩き
美術館・博物館・動植物園・水族館
",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,,0,ドル/アメリカ　$(USD),"徒歩
",0,0,0,0,0,0,0,1,0,"Google Mapなどの地図アプリやサイトでの検索
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
290,"2024-11-05 16:13:30","2024-11-05 16:16:08",繁体,297,石川県,金沢,その他,1983,男,中国,50000,元/中国　Y(CNY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,8,50000,元/中国　Y(CNY),50000,元/中国　Y(CNY),"旅行会社ホームページ
Instagram
YouTube
",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
温泉入浴
自然・景勝地観光
ショッピング
",1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"景観・自然・気候を楽しみたいから
行きたいお店・ここでしか購入できないものがあるから
地域の食事や特産品を味わいたい（or買いたい）から
友人・知人に勧められたから
テレビ・雑誌・インターネットで紹介されていたから
",0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,大変満足,,1000,元/中国　Y(CNY),"鉄道
",0,0,0,0,0,0,1,0,0,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,
291,"2024-11-05 17:02:05","2024-11-05 17:10:07",繁体,298,石川県,金沢,体験・観光施設,1963,男,香港,10000,ドル/香港　HK$(HKD),"観光・レジャー
ビジネス（その他ビジネス）
",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,自分ひとり,7,10000,ドル/香港　HK$(HKD),6000,ドル/香港　HK$(HKD),"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,"温泉入浴
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"泊まりたいホテル・旅館があるから
温泉を楽しみたいから
",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,満足,多了新幹線站，比之前更快捷方便。,6000,ドル/香港　HK$(HKD),"鉄道
",0,0,0,0,0,0,1,0,0,"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"旅館的接待配套都十分好。"
