アンケート情報,,,,,,,,Q1,Q2,Q3,Q4,,Q5,,,,,,,,,,,,,,,,,,Q6,Q7,Q8,,Q9,,Q10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q11,Q12,,,,,,,,,,,,,,,,,,,,,,Q13,,,,,,,,,,,,,,,,,,Q14,Q15,Q16,,Q17,,,,,,,,,,Q18,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q19,Q20
id,QRコード読取日時,アンケート回答日時,言語,会員ID,県,エリア,業種,生まれ年,性別,国籍,世帯年収(金額),世帯年収(通貨),訪日目的ALL,観光・レジャー,家族・知人訪問,ハネムーン,学校関係の旅行,スポーツ・スポーツ観戦,イベント,留学,治療・検診,インセンティブツアー,ビジネス（展示会・見本市）,ビジネス（国際会議）,ビジネス（企業ミーティング）,ビジネス（研修）,ビジネス（その他ビジネス）,トランジット,日本国内在住,その他,同伴者,滞在日数,"旅の総予算(金額)","旅の総予算(通貨)","宿泊予算(金額)","宿泊予算(通貨)",旅行情報元ALL,日本政府観光局(JNTO)ホームページ,旅行会社ホームページ,宿泊施設ホームページ,航空会社ホームページ,地方観光協会ホームページ,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)",口コミサイト（Tripadvisor等）,"Google Mapなどの地図アプリやサイトでの検索",Instagram,"X (Twitter)",Facebook,YouTube,その他SNS,個人のブログ,その他インターネットサイト（検索サイトを除く）,日本政府観光局の案内所,旅行会社パンフレット,旅行ガイドブック,自国の親戚・知人,日本在住の親族・知人,旅行の展示会や見本市,テレビ番組,新聞,旅行専門誌,その他雑誌,その他,特になし,訪日回数,訪問目的(県)ALL,日本食を食べること,日本の酒を飲むこと（日本酒・焼酎等）,旅館に宿泊,温泉入浴,自然・景勝地観光,繁華街の街歩き,ショッピング,美術館・博物館・動植物園・水族館,テーマパーク,スキー・スノーボード,その他スポーツ（ゴルフ等）,舞台・音楽鑑賞,スポーツ観戦（相撲・サッカー等）,自然体験ツアー・農山漁村体験,四季の体感（花見・紅葉・雪等）,映画・アニメ縁の地を訪問,日本の歴史・伝統文化体験,日本の日常生活体験,日本のポップカルチャーを楽しむ,治療・検診,上記には当てはまるものがない,訪問目的(施設)ALL,行きたい観光スポットがあったから,景観・自然・気候を楽しみたいから,行きたいお店・ここでしか購入できないものがあるから,泊まりたいホテル・旅館があるから,温泉を楽しみたいから,地域の食事や特産品を味わいたい（or買いたい）から,ドライブ・ツーリングを楽しみたいから,写真を撮影したいから,日常を離れ、バカンスを楽しみたいから,費用が手頃だから,以前に訪問し気に入ったから,友人・知人に勧められたから,テレビ・雑誌・インターネットで紹介されていたから,同行者が訪問したがったから,ツアーに組み込まれていたから,出張など用事があったため,その他,満足度(施設),満足度の理由(施設),一人当たりの消費額(施設)(金額),一人当たりの消費額(施設)(通貨),交通手段(施設)ALL,レンタカー,借上バス,路線バス,タクシー,ハイヤー,自転車,鉄道,徒歩,その他,認知経路(施設)ALL,日本政府観光局(JNTO)ホームページ,旅行会社ホームページ,宿泊施設ホームページ,航空会社ホームページ,地方観光協会ホームページ,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)",口コミサイト（Tripadvisor等）,"Google Mapなどの地図アプリやサイトでの検索",Instagram,"X (Twitter)",Facebook,YouTube,その他SNS,個人のブログ,その他インターネットサイト（検索サイトを除く）,日本政府観光局の案内所,旅行会社パンフレット,旅行ガイドブック,自国の親戚・知人,日本在住の親族・知人,旅行の展示会や見本市,テレビ番組,新聞,旅行専門誌,その他雑誌,その他,特になし,家族・知人への推奨度(施設),推奨度の理由(旅行)
658,"2024-12-03 00:53:05","2024-12-03 00:55:50",繁体,722,福井県,若狭路,体験・観光施設,1990,男,"台湾 ",50000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,15,200000,円/日本　￥(JPY),100000,円/日本　￥(JPY),"Google Mapなどの地図アプリやサイトでの検索
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"日本食を食べること
旅館に宿泊
温泉入浴
自然・景勝地観光
自然体験ツアー・農山漁村体験
四季の体感（花見・紅葉・雪等）
",1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"ドライブ・ツーリングを楽しみたいから
写真を撮影したいから
",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,大変満足,,0,ドル/アメリカ　$(USD),"レンタカー
",1,0,0,0,0,0,0,0,0,"Google Mapなどの地図アプリやサイトでの検索
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
659,"2024-12-03 10:20:52","2024-12-03 10:33:40",英語,723,石川県,金沢,体験・観光施設,1981,男,ロシア,40000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,日帰り,4000,ドル/アメリカ　$(USD),700,ドル/アメリカ　$(USD),"個人のブログ
その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,"自然・景勝地観光
ショッピング
",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
写真を撮影したいから
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,大変満足,-,10,ドル/アメリカ　$(USD),"徒歩
",0,0,0,0,0,0,0,1,0,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,-
660,"2024-12-03 10:40:41","2024-12-03 10:46:47",英語,724,石川県,金沢,体験・観光施設,1980,男,マレーシア,300000,リンギット/マレーシア　RM(MYR),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,恋人,11,5000,リンギット/マレーシア　RM(MYR),3300,リンギット/マレーシア　RM(MYR),"日本政府観光局(JNTO)ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
YouTube
",1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"日本食を食べること
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
自然体験ツアー・農山漁村体験
日本のポップカルチャーを楽しむ
",1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,"行きたい観光スポットがあったから
日常を離れ、バカンスを楽しみたいから
テレビ・雑誌・インターネットで紹介されていたから
",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,満足,,550,円/日本　￥(JPY),"路線バス
徒歩
",0,0,1,0,0,0,0,1,0,"口コミサイト（Tripadvisor等）
YouTube
",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
665,"2024-12-03 11:24:50","2024-12-03 11:28:07",英語,729,石川県,金沢,体験・観光施設,1997,女,オーストラリア,11000000,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,26,500000,円/日本　￥(JPY),150000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
旅行会社ホームページ
地方観光協会ホームページ
口コミサイト（Tripadvisor等）
Instagram
個人のブログ
",1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
自然体験ツアー・農山漁村体験
四季の体感（花見・紅葉・雪等）
",1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,,550,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,0,"個人のブログ
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
666,"2024-12-03 11:30:42","2024-12-03 11:39:50",英語,730,石川県,金沢,体験・観光施設,1995,男,イタリア,20000,ユーロ/欧州連合　&euro;(XEU),"観光・レジャー
ハネムーン
その他
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,恋人,30,4000,ユーロ/欧州連合　&euro;(XEU),1200,ユーロ/欧州連合　&euro;(XEU),"日本政府観光局(JNTO)ホームページ
口コミサイト（Tripadvisor等）
Instagram
YouTube
日本政府観光局の案内所
旅行ガイドブック
",1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
自然・景勝地観光
繁華街の街歩き
美術館・博物館・動植物園・水族館
日本の日常生活体験
",1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,"I would like english written infos in the museum.",550,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,0,"特になし
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,
667,"2024-12-03 11:31:09","2024-12-03 11:39:53",英語,731,石川県,金沢,体験・観光施設,1994,女,イタリア,20000,ユーロ/欧州連合　&euro;(XEU),"ハネムーン
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,30,4000,ユーロ/欧州連合　&euro;(XEU),4000,ユーロ/欧州連合　&euro;(XEU),"Instagram
Facebook
YouTube
",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
美術館・博物館・動植物園・水族館
テーマパーク
",1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,,500,ドル/香港　HK$(HKD),"徒歩
",0,0,0,0,0,0,0,1,0,"その他インターネットサイト（検索サイトを除く）
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,
668,"2024-12-03 11:47:03","2024-12-03 11:50:40",英語,732,石川県,金沢,体験・観光施設,2000,女,スペイン,60000,ドル/アメリカ　$(USD),"観光・レジャー
イベント
",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,31,10000,ドル/アメリカ　$(USD),2500,ドル/アメリカ　$(USD),"日本政府観光局(JNTO)ホームページ
旅行会社ホームページ
地方観光協会ホームページ
Google Mapなどの地図アプリやサイトでの検索
Instagram
旅行会社パンフレット
その他
",1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
美術館・博物館・動植物園・水族館
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
日本の日常生活体験
日本のポップカルチャーを楽しむ
",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,"行きたい観光スポットがあったから
日常を離れ、バカンスを楽しみたいから
",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,満足,,10,ドル/アメリカ　$(USD),"徒歩
",0,0,0,0,0,0,0,1,0,"旅行会社ホームページ
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
669,"2024-12-03 11:54:35","2024-12-03 12:01:10",英語,733,石川県,金沢,体験・観光施設,1993,男,その他,60000,ユーロ/欧州連合　&euro;(XEU),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,15,2500,ユーロ/欧州連合　&euro;(XEU),1000,ユーロ/欧州連合　&euro;(XEU),"YouTube
個人のブログ
",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"日本食を食べること
自然・景勝地観光
",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,"More info in English would be good",2500,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,0,"YouTube
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,No
672,"2024-12-03 12:09:24","2024-12-03 12:14:24",英語,736,石川県,金沢,体験・観光施設,1980,女,オーストラリア,80000,ドル/オーストラリア　A$(AUD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,10,4000,ドル/オーストラリア　A$(AUD),2000,ドル/オーストラリア　A$(AUD),"日本政府観光局(JNTO)ホームページ
航空会社ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"日本食を食べること
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
日本の歴史・伝統文化体験
日本の日常生活体験
",1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"テレビ・雑誌・インターネットで紹介されていたから
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,満足,No,550,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,0,"地方観光協会ホームページ
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,No
673,"2024-12-03 12:11:15","2024-12-03 12:15:27",英語,737,石川県,金沢,体験・観光施設,1980,男,イタリア,75000,ドル/アメリカ　$(USD),"ハネムーン
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,16,800,ドル/アメリカ　$(USD),50,ドル/アメリカ　$(USD),"宿泊施設ホームページ
Instagram
",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"繁華街の街歩き
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,,10,ドル/アメリカ　$(USD),"路線バス
",0,0,1,0,0,0,0,0,0,"Instagram
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
