アンケート情報,,,,,,,,Q1,Q2,Q3,Q4,,Q5,,,,,,,,,,,,,,,,,,Q6,Q7,Q8,,Q9,,Q10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q11,Q12,,,,,,,,,,,,,,,,,,,,,,Q13,,,,,,,,,,,,,,,,,,Q14,Q15,Q16,,Q17,,,,,,,,,,Q18,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q19,Q20
id,QRコード読取日時,アンケート回答日時,言語,会員ID,県,エリア,業種,生まれ年,性別,国籍,世帯年収(金額),世帯年収(通貨),訪日目的ALL,観光・レジャー,家族・知人訪問,ハネムーン,学校関係の旅行,スポーツ・スポーツ観戦,イベント,留学,治療・検診,インセンティブツアー,ビジネス（展示会・見本市）,ビジネス（国際会議）,ビジネス（企業ミーティング）,ビジネス（研修）,ビジネス（その他ビジネス）,トランジット,日本国内在住,その他,同伴者,滞在日数,"旅の総予算(金額)","旅の総予算(通貨)","宿泊予算(金額)","宿泊予算(通貨)",旅行情報元ALL,日本政府観光局(JNTO)ホームページ,旅行会社ホームページ,宿泊施設ホームページ,航空会社ホームページ,地方観光協会ホームページ,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)",口コミサイト（Tripadvisor等）,"Google Mapなどの地図アプリやサイトでの検索",Instagram,"X (Twitter)",Facebook,YouTube,その他SNS,個人のブログ,その他インターネットサイト（検索サイトを除く）,日本政府観光局の案内所,旅行会社パンフレット,旅行ガイドブック,自国の親戚・知人,日本在住の親族・知人,旅行の展示会や見本市,テレビ番組,新聞,旅行専門誌,その他雑誌,その他,特になし,訪日回数,訪問目的(県)ALL,日本食を食べること,日本の酒を飲むこと（日本酒・焼酎等）,旅館に宿泊,温泉入浴,自然・景勝地観光,繁華街の街歩き,ショッピング,美術館・博物館・動植物園・水族館,テーマパーク,スキー・スノーボード,その他スポーツ（ゴルフ等）,舞台・音楽鑑賞,スポーツ観戦（相撲・サッカー等）,自然体験ツアー・農山漁村体験,四季の体感（花見・紅葉・雪等）,映画・アニメ縁の地を訪問,日本の歴史・伝統文化体験,日本の日常生活体験,日本のポップカルチャーを楽しむ,治療・検診,上記には当てはまるものがない,訪問目的(施設)ALL,行きたい観光スポットがあったから,景観・自然・気候を楽しみたいから,行きたいお店・ここでしか購入できないものがあるから,泊まりたいホテル・旅館があるから,温泉を楽しみたいから,地域の食事や特産品を味わいたい（or買いたい）から,ドライブ・ツーリングを楽しみたいから,写真を撮影したいから,日常を離れ、バカンスを楽しみたいから,費用が手頃だから,以前に訪問し気に入ったから,友人・知人に勧められたから,テレビ・雑誌・インターネットで紹介されていたから,同行者が訪問したがったから,ツアーに組み込まれていたから,出張など用事があったため,その他,満足度(施設),満足度の理由(施設),一人当たりの消費額(施設)(金額),一人当たりの消費額(施設)(通貨),交通手段(施設)ALL,レンタカー,借上バス,路線バス,タクシー,ハイヤー,自転車,鉄道,徒歩,その他,認知経路(施設)ALL,日本政府観光局(JNTO)ホームページ,旅行会社ホームページ,宿泊施設ホームページ,航空会社ホームページ,地方観光協会ホームページ,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)",口コミサイト（Tripadvisor等）,"Google Mapなどの地図アプリやサイトでの検索",Instagram,"X (Twitter)",Facebook,YouTube,その他SNS,個人のブログ,その他インターネットサイト（検索サイトを除く）,日本政府観光局の案内所,旅行会社パンフレット,旅行ガイドブック,自国の親戚・知人,日本在住の親族・知人,旅行の展示会や見本市,テレビ番組,新聞,旅行専門誌,その他雑誌,その他,特になし,家族・知人への推奨度(施設),推奨度の理由(旅行)
980,"2024-12-15 00:58:59","2024-12-15 01:05:49",英語,1064,富山県,富山,宿泊施設,1972,女,タイ,1000000,バーツ/タイ　Bht(THB),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,9,50000,バーツ/タイ　Bht(THB),1000,バーツ/タイ　Bht(THB),"宿泊施設ホームページ
航空会社ホームページ
Google Mapなどの地図アプリやサイトでの検索
Facebook
YouTube
旅行ガイドブック
テレビ番組
",0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,"日本食を食べること
自然・景勝地観光
繁華街の街歩き
ショッピング
日本のポップカルチャーを楽しむ
",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"泊まりたいホテル・旅館があるから
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,"Great location ",2000,バーツ/タイ　Bht(THB),"鉄道
",0,0,0,0,0,0,1,0,0,"旅行会社ホームページ
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
981,"2024-12-15 01:14:50","2024-12-15 01:20:47",英語,1065,富山県,富山,宿泊施設,1972,男,タイ,1000000,バーツ/タイ　Bht(THB),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,9,50000,バーツ/タイ　Bht(THB),1000,バーツ/タイ　Bht(THB),"宿泊施設ホームページ
航空会社ホームページ
Google Mapなどの地図アプリやサイトでの検索
Facebook
YouTube
旅行ガイドブック
テレビ番組
",0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,"日本食を食べること
自然・景勝地観光
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
四季の体感（花見・紅葉・雪等）
日本のポップカルチャーを楽しむ
",1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"費用が手頃だから
以前に訪問し気に入ったから
",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,大変満足,,1000,バーツ/タイ　Bht(THB),"鉄道
",0,0,0,0,0,0,1,0,0,"旅行会社ホームページ
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
982,"2024-12-15 08:18:18","2024-12-15 08:23:03",英語,1064,富山県,富山,宿泊施設,1972,女,タイ,1000000,バーツ/タイ　Bht(THB),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,9,50000,バーツ/タイ　Bht(THB),1000,バーツ/タイ　Bht(THB),"宿泊施設ホームページ
航空会社ホームページ
Google Mapなどの地図アプリやサイトでの検索
Facebook
YouTube
旅行ガイドブック
テレビ番組
",0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,"日本食を食べること
自然・景勝地観光
繁華街の街歩き
",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
写真を撮影したいから
費用が手頃だから
以前に訪問し気に入ったから
",1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,大変満足,"Very good hotel",2000,バーツ/タイ　Bht(THB),"鉄道
",0,0,0,0,0,0,1,0,0,"日本政府観光局(JNTO)ホームページ
宿泊施設ホームページ
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
983,"2024-12-15 08:23:18","2024-12-15 08:25:58",英語,1065,富山県,富山,宿泊施設,1972,男,タイ,1000000,バーツ/タイ　Bht(THB),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,9,50000,バーツ/タイ　Bht(THB),1000,バーツ/タイ　Bht(THB),"宿泊施設ホームページ
航空会社ホームページ
Google Mapなどの地図アプリやサイトでの検索
Facebook
YouTube
旅行ガイドブック
テレビ番組
",0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,"日本食を食べること
旅館に宿泊
自然・景勝地観光
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
四季の体感（花見・紅葉・雪等）
日本の日常生活体験
日本のポップカルチャーを楽しむ
",1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,,1000,バーツ/タイ　Bht(THB),"鉄道
",0,0,0,0,0,0,1,0,0,"日本政府観光局(JNTO)ホームページ
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
977,"2024-12-15 08:48:39","2024-12-15 08:51:28",英語,1068,石川県,金沢,その他,1987,女,"台湾 ",1000000,円/日本　￥(JPY),"日本国内在住
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,友人・知人,2,50000,円/日本　￥(JPY),20000,円/日本　￥(JPY),"YouTube
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"自然・景勝地観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"写真を撮影したいから
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,大変満足,,1000,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,0,"YouTube
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
985,"2024-12-15 11:59:13","2024-12-15 12:01:22",英語,1070,石川県,金沢,体験・観光施設,1984,女,オーストラリア,150000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,8,8000,ドル/アメリカ　$(USD),5000,ドル/アメリカ　$(USD),"宿泊施設ホームページ
航空会社ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Facebook
YouTube
",0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"日本食を食べること
自然・景勝地観光
繁華街の街歩き
ショッピング
",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,,50,ドル/アメリカ　$(USD),"タクシー
",0,0,0,1,0,0,0,0,0,"日本政府観光局(JNTO)ホームページ
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
984,"2024-12-15 11:59:09","2024-12-15 12:03:53",英語,1069,石川県,金沢,体験・観光施設,1977,女,シンガポール,100000,ドル/アメリカ　$(USD),"観光・レジャー
ハネムーン
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,12,3000,ドル/アメリカ　$(USD),50,ドル/アメリカ　$(USD),"宿泊施設ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Facebook
個人のブログ
",0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"日本食を食べること
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
テーマパーク
スキー・スノーボード
スポーツ観戦（相撲・サッカー等）
日本の歴史・伝統文化体験
日本の日常生活体験
",1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
写真を撮影したいから
費用が手頃だから
",1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,大変満足,,100,ドル/アメリカ　$(USD),"タクシー
鉄道
徒歩
",0,0,0,1,0,0,1,1,0,"宿泊施設ホームページ
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,No
986,"2024-12-15 12:08:45","2024-12-15 12:12:40",英語,1071,石川県,金沢,体験・観光施設,1981,男,その他,20000000,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,2000,2000,円/日本　￥(JPY),2000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,"日本食を食べること
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,,1500,円/日本　￥(JPY),"鉄道
",0,0,0,0,0,0,1,0,0,"特になし
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,
987,"2024-12-15 14:00:49","2024-12-15 14:04:49",英語,1072,福井県,永平寺・奥越,体験・観光施設,1985,男,シンガポール,80000,ドル/シンガポール　S$(SGD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（子ども連れ）,13,2000,ドル/シンガポール　S$(SGD),200,ドル/シンガポール　S$(SGD),"Google Mapなどの地図アプリやサイトでの検索
Instagram
Facebook
その他インターネットサイト（検索サイトを除く）
",0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,"上記には当てはまるものがない(Dinosaur museum)
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,"Nothing. It is great! ",40,ドル/シンガポール　S$(SGD),"路線バス
",0,0,1,0,0,0,0,0,0,"その他インターネットサイト（検索サイトを除く）
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,"Plan to spend more time here. 1/2 day is not enough"
988,"2024-12-15 17:51:54","2024-12-15 17:55:16",韓国,1073,富山県,富山,宿泊施設,1993,男,韓国,27000000,ウォン/韓国　W(KRW),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,恋人,5,700000,ウォン/韓国　W(KRW),350000,ウォン/韓国　W(KRW),"Google Mapなどの地図アプリやサイトでの検索
Instagram
YouTube
日本在住の親族・知人
",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,"日本食を食べること
ショッピング
",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"費用が手頃だから
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,大変満足,"? ???? ??",170000,ウォン/韓国　W(KRW),"路線バス
鉄道
",0,0,1,0,0,0,1,0,0,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
989,"2024-12-15 23:30:02","2024-12-15 23:39:12",繁体,1077,福井県,永平寺・奥越,体験・観光施設,1970,女,"台湾 ",1,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,5,300000,円/日本　￥(JPY),50000,円/日本　￥(JPY),"YouTube
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"温泉入浴
自然・景勝地観光
日本の歴史・伝統文化体験
",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"以前に訪問し気に入ったから
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,大変満足,恰巧遇雪，寧靜,1500,円/日本　￥(JPY),"路線バス
",0,0,1,0,0,0,0,0,0,"YouTube
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,享受寧靜及詳和美
