アンケート情報,,,,,,,,Q1,Q2,Q3,Q4,,Q5,,,,,,,,,,,,,,,,,,Q6,Q7,Q8,,Q9,,Q10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q11,Q12,,,,,,,,,,,,,,,,,,,,,,Q13,,,,,,,,,,,,,,,,,,Q14,Q15,Q16,,Q17,,,,,,,,,,Q18,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q19,Q20
id,QRコード読取日時,アンケート回答日時,言語,会員ID,県,エリア,業種,生まれ年,性別,国籍,世帯年収(金額),世帯年収(通貨),訪日目的ALL,観光・レジャー,家族・知人訪問,ハネムーン,学校関係の旅行,スポーツ・スポーツ観戦,イベント,留学,治療・検診,インセンティブツアー,ビジネス（展示会・見本市）,ビジネス（国際会議）,ビジネス（企業ミーティング）,ビジネス（研修）,ビジネス（その他ビジネス）,トランジット,日本国内在住,その他,同伴者,滞在日数,"旅の総予算(金額)","旅の総予算(通貨)","宿泊予算(金額)","宿泊予算(通貨)",旅行情報元ALL,日本政府観光局(JNTO)ホームページ,旅行会社ホームページ,宿泊施設ホームページ,航空会社ホームページ,地方観光協会ホームページ,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)",口コミサイト（Tripadvisor等）,"Google Mapなどの地図アプリやサイトでの検索",Instagram,"X (Twitter)",Facebook,YouTube,その他SNS,個人のブログ,その他インターネットサイト（検索サイトを除く）,日本政府観光局の案内所,旅行会社パンフレット,旅行ガイドブック,自国の親戚・知人,日本在住の親族・知人,旅行の展示会や見本市,テレビ番組,新聞,旅行専門誌,その他雑誌,その他,特になし,訪日回数,訪問目的(県)ALL,日本食を食べること,日本の酒を飲むこと（日本酒・焼酎等）,旅館に宿泊,温泉入浴,自然・景勝地観光,繁華街の街歩き,ショッピング,美術館・博物館・動植物園・水族館,テーマパーク,スキー・スノーボード,その他スポーツ（ゴルフ等）,舞台・音楽鑑賞,スポーツ観戦（相撲・サッカー等）,自然体験ツアー・農山漁村体験,四季の体感（花見・紅葉・雪等）,映画・アニメ縁の地を訪問,日本の歴史・伝統文化体験,日本の日常生活体験,日本のポップカルチャーを楽しむ,治療・検診,上記には当てはまるものがない,訪問目的(施設)ALL,行きたい観光スポットがあったから,景観・自然・気候を楽しみたいから,行きたいお店・ここでしか購入できないものがあるから,泊まりたいホテル・旅館があるから,温泉を楽しみたいから,地域の食事や特産品を味わいたい（or買いたい）から,ドライブ・ツーリングを楽しみたいから,写真を撮影したいから,日常を離れ、バカンスを楽しみたいから,費用が手頃だから,以前に訪問し気に入ったから,友人・知人に勧められたから,テレビ・雑誌・インターネットで紹介されていたから,同行者が訪問したがったから,ツアーに組み込まれていたから,出張など用事があったため,その他,満足度(施設),満足度の理由(施設),一人当たりの消費額(施設)(金額),一人当たりの消費額(施設)(通貨),交通手段(施設)ALL,レンタカー,借上バス,路線バス,タクシー,ハイヤー,自転車,鉄道,徒歩,その他,認知経路(施設)ALL,日本政府観光局(JNTO)ホームページ,旅行会社ホームページ,宿泊施設ホームページ,航空会社ホームページ,地方観光協会ホームページ,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)",口コミサイト（Tripadvisor等）,"Google Mapなどの地図アプリやサイトでの検索",Instagram,"X (Twitter)",Facebook,YouTube,その他SNS,個人のブログ,その他インターネットサイト（検索サイトを除く）,日本政府観光局の案内所,旅行会社パンフレット,旅行ガイドブック,自国の親戚・知人,日本在住の親族・知人,旅行の展示会や見本市,テレビ番組,新聞,旅行専門誌,その他雑誌,その他,特になし,家族・知人への推奨度(施設),推奨度の理由(旅行)
394,"2024-11-19 08:02:05","2024-11-19 08:05:50",繁体,425,富山県,黒部・宇奈月,宿泊施設,1991,女,"台湾 ",3,円/日本　￥(JPY),"観光・レジャー
ハネムーン
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,7,100000,円/日本　￥(JPY),30000,円/日本　￥(JPY),"旅行会社ホームページ
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"日本食を食べること
旅館に宿泊
温泉入浴
自然・景勝地観光
",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ツアーに組み込まれていたから
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,大変満足,,5000,円/日本　￥(JPY),"借上バス
",0,1,0,0,0,0,0,0,0,"旅行会社パンフレット
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,Good
395,"2024-11-19 08:03:19","2024-11-19 08:13:53",繁体,426,富山県,黒部・宇奈月,宿泊施設,1968,女,"台湾 ",350000,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,7,100000,円/日本　￥(JPY),3000,円/日本　￥(JPY),"旅行会社ホームページ
YouTube
",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"日本食を食べること
旅館に宿泊
温泉入浴
ショッピング
",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ツアーに組み込まれていたから
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,満足,房間新穎，服務好,3000,円/日本　￥(JPY),"借上バス
",0,1,0,0,0,0,0,0,0,"旅行会社パンフレット
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,風景好
398,"2024-11-19 08:09:05","2024-11-19 08:19:23",繁体,430,富山県,黒部・宇奈月,宿泊施設,1969,女,"台湾 ",100000,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,8,36,円/日本　￥(JPY),100000,円/日本　￥(JPY),"旅行会社ホームページ
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"日本食を食べること
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
",1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたいお店・ここでしか購入できないものがあるから
泊まりたいホテル・旅館があるから
温泉を楽しみたいから
日常を離れ、バカンスを楽しみたいから
以前に訪問し気に入ったから
同行者が訪問したがったから
ツアーに組み込まれていたから
",0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,大変満足,房型很舒適、食物很美味、商店街有需要購買的東西,5,円/日本　￥(JPY),"借上バス
ハイヤー
",0,1,0,0,1,0,0,0,0,"旅行会社ホームページ
Instagram
X (Twitter)
Facebook
YouTube
その他SNS
個人のブログ
自国の親戚・知人
その他雑誌
",0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,10,來金太郎住宿泡湯
396,"2024-11-19 08:19:58","2024-11-19 08:27:39",繁体,427,富山県,黒部・宇奈月,宿泊施設,1963,女,"台湾 ",100000,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,7,200000,円/日本　￥(JPY),100000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
旅行会社ホームページ
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"日本食を食べること
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
",1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"景観・自然・気候を楽しみたいから
温泉を楽しみたいから
",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,?泉設備完善,10000,円/日本　￥(JPY),"借上バス
",0,1,0,0,0,0,0,0,0,"日本政府観光局(JNTO)ホームページ
旅行会社ホームページ
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
399,"2024-11-19 11:04:42","2024-11-19 11:05:58",繁体,407,富山県,富山,宿泊施設,1982,女,"台湾 ",100000,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,8,200000,円/日本　￥(JPY),100000,円/日本　￥(JPY),"Facebook
YouTube
旅行会社パンフレット
旅行ガイドブック
",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50,"日本食を食べること
旅館に宿泊
日本の日常生活体験
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"行きたい観光スポットがあったから
泊まりたいホテル・旅館があるから
写真を撮影したいから
費用が手頃だから
",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,大変満足,床很舒服,13000,円/日本　￥(JPY),"鉄道
徒歩
",0,0,0,0,0,0,1,1,0,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,飯店舒適
400,"2024-11-19 11:26:50","2024-11-19 11:30:35",英語,431,石川県,金沢,体験・観光施設,1996,女,その他,25000,ユーロ/欧州連合　&euro;(XEU),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,45,6000,ユーロ/欧州連合　&euro;(XEU),2200,ユーロ/欧州連合　&euro;(XEU),"旅行会社ホームページ
航空会社ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Google Mapなどの地図アプリやサイトでの検索
Instagram
YouTube
個人のブログ
",0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"自然・景勝地観光
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,,550,円/日本　￥(JPY),"路線バス
",0,0,1,0,0,0,0,0,0,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,
402,"2024-11-19 12:29:11","2024-11-19 12:34:52",英語,433,福井県,丹南,体験・観光施設,2001,女,その他,12000,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,その他,13,65000,円/日本　￥(JPY),65000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
旅行会社ホームページ
宿泊施設ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
Instagram
YouTube
",1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"自然・景勝地観光
繁華街の街歩き
",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ツアーに組み込まれていたから
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,大変満足,,0,円/日本　￥(JPY),"借上バス
",0,1,0,0,0,0,0,0,0,"特になし
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,
403,"2024-11-19 12:41:05","2024-11-19 12:41:58",繁体,407,石川県,加賀,その他,1982,女,"台湾 ",100000,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,8,200000,円/日本　￥(JPY),100000,円/日本　￥(JPY),"Facebook
YouTube
旅行会社パンフレット
旅行ガイドブック
",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50,"日本食を食べること
旅館に宿泊
自然・景勝地観光
繁華街の街歩き
日本の日常生活体験
",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"地域の食事や特産品を味わいたい（or買いたい）から
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,満足,很特別,10000,円/日本　￥(JPY),"鉄道
徒歩
",0,0,0,0,0,0,1,1,0,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
404,"2024-11-19 13:25:43","2024-11-19 13:31:11",英語,434,石川県,金沢,体験・観光施設,1985,女,その他,150000,ユーロ/欧州連合　&euro;(XEU),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,30,3500,ユーロ/欧州連合　&euro;(XEU),1500,ユーロ/欧州連合　&euro;(XEU),"日本政府観光局(JNTO)ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
個人のブログ
自国の親戚・知人
",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"日本食を食べること
自然・景勝地観光
繁華街の街歩き
美術館・博物館・動植物園・水族館
日本の歴史・伝統文化体験
日本の日常生活体験
",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"行きたい観光スポットがあったから
写真を撮影したいから
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,大変満足,,550,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,0,"日本政府観光局(JNTO)ホームページ
旅行ガイドブック
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,
406,"2024-11-19 14:06:27","2024-11-19 14:10:59",英語,436,石川県,金沢,体験・観光施設,1996,女,ベトナム,30000000,ドン/ベトナム　?(VND),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,恋人,20,50000000,ドン/ベトナム　?(VND),50000000,ドン/ベトナム　?(VND),"その他インターネットサイト（検索サイトを除く）
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"日本食を食べること
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,,2000,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,0,"宿泊施設ホームページ
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
