アンケート情報,,,,,,,,Q1,Q2,Q3,Q4,,Q5,,,,,,,,,,,,,,,,,,Q6,Q7,Q8,,Q9,,Q10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q11,Q12,,,,,,,,,,,,,,,,,,,,,,Q13,,,,,,,,,,,,,,,,,,Q14,Q15,Q16,,Q17,,,,,,,,,,Q18,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q19,Q20
id,QRコード読取日時,アンケート回答日時,言語,会員ID,県,エリア,業種,生まれ年,性別,国籍,世帯年収(金額),世帯年収(通貨),訪日目的ALL,観光・レジャー,家族・知人訪問,ハネムーン,学校関係の旅行,スポーツ・スポーツ観戦,イベント,留学,治療・検診,インセンティブツアー,ビジネス（展示会・見本市）,ビジネス（国際会議）,ビジネス（企業ミーティング）,ビジネス（研修）,ビジネス（その他ビジネス）,トランジット,日本国内在住,その他,同伴者,滞在日数,"旅の総予算(金額)","旅の総予算(通貨)","宿泊予算(金額)","宿泊予算(通貨)",旅行情報元ALL,日本政府観光局(JNTO)ホームページ,旅行会社ホームページ,宿泊施設ホームページ,航空会社ホームページ,地方観光協会ホームページ,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)",口コミサイト（Tripadvisor等）,"Google Mapなどの地図アプリやサイトでの検索",Instagram,"X (Twitter)",Facebook,YouTube,その他SNS,個人のブログ,その他インターネットサイト（検索サイトを除く）,日本政府観光局の案内所,旅行会社パンフレット,旅行ガイドブック,自国の親戚・知人,日本在住の親族・知人,旅行の展示会や見本市,テレビ番組,新聞,旅行専門誌,その他雑誌,その他,特になし,訪日回数,訪問目的(県)ALL,日本食を食べること,日本の酒を飲むこと（日本酒・焼酎等）,旅館に宿泊,温泉入浴,自然・景勝地観光,繁華街の街歩き,ショッピング,美術館・博物館・動植物園・水族館,テーマパーク,スキー・スノーボード,その他スポーツ（ゴルフ等）,舞台・音楽鑑賞,スポーツ観戦（相撲・サッカー等）,自然体験ツアー・農山漁村体験,四季の体感（花見・紅葉・雪等）,映画・アニメ縁の地を訪問,日本の歴史・伝統文化体験,日本の日常生活体験,日本のポップカルチャーを楽しむ,治療・検診,上記には当てはまるものがない,訪問目的(施設)ALL,行きたい観光スポットがあったから,景観・自然・気候を楽しみたいから,行きたいお店・ここでしか購入できないものがあるから,泊まりたいホテル・旅館があるから,温泉を楽しみたいから,地域の食事や特産品を味わいたい（or買いたい）から,ドライブ・ツーリングを楽しみたいから,写真を撮影したいから,日常を離れ、バカンスを楽しみたいから,費用が手頃だから,以前に訪問し気に入ったから,友人・知人に勧められたから,テレビ・雑誌・インターネットで紹介されていたから,同行者が訪問したがったから,ツアーに組み込まれていたから,出張など用事があったため,その他,満足度(施設),満足度の理由(施設),一人当たりの消費額(施設)(金額),一人当たりの消費額(施設)(通貨),交通手段(施設)ALL,レンタカー,借上バス,路線バス,タクシー,ハイヤー,自転車,鉄道,徒歩,その他,認知経路(施設)ALL,日本政府観光局(JNTO)ホームページ,旅行会社ホームページ,宿泊施設ホームページ,航空会社ホームページ,地方観光協会ホームページ,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)",口コミサイト（Tripadvisor等）,"Google Mapなどの地図アプリやサイトでの検索",Instagram,"X (Twitter)",Facebook,YouTube,その他SNS,個人のブログ,その他インターネットサイト（検索サイトを除く）,日本政府観光局の案内所,旅行会社パンフレット,旅行ガイドブック,自国の親戚・知人,日本在住の親族・知人,旅行の展示会や見本市,テレビ番組,新聞,旅行専門誌,その他雑誌,その他,特になし,家族・知人への推奨度(施設),推奨度の理由(旅行)
257,"2024-11-03 00:19:57","2024-11-03 00:25:00",英語,268,福井県,永平寺・奥越,体験・観光施設,1989,男,その他,150000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,45,5000,ドル/アメリカ　$(USD),2000,ドル/アメリカ　$(USD),"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Google Mapなどの地図アプリやサイトでの検索
日本政府観光局の案内所
",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,"日本食を食べること
温泉入浴
自然・景勝地観光
繁華街の街歩き
美術館・博物館・動植物園・水族館
四季の体感（花見・紅葉・雪等）
映画・アニメ縁の地を訪問
日本の歴史・伝統文化体験
日本の日常生活体験
日本のポップカルチャーを楽しむ
",1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
地域の食事や特産品を味わいたい（or買いたい）から
",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,大変満足,,4000,円/日本　￥(JPY),"路線バス
",0,0,1,0,0,0,0,0,0,"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
258,"2024-11-03 00:23:47","2024-11-03 00:31:49",英語,269,福井県,永平寺・奥越,体験・観光施設,1989,女,その他,300000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,6,5000,ドル/アメリカ　$(USD),2000,ドル/アメリカ　$(USD),"地方観光協会ホームページ
Google Mapなどの地図アプリやサイトでの検索
Instagram
日本政府観光局の案内所
",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,"日本食を食べること
温泉入浴
自然・景勝地観光
繁華街の街歩き
自然体験ツアー・農山漁村体験
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
写真を撮影したいから
テレビ・雑誌・インターネットで紹介されていたから
",1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,大変満足,,3000,円/日本　￥(JPY),"路線バス
",0,0,1,0,0,0,0,0,0,"Google Mapなどの地図アプリやサイトでの検索
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
259,"2024-11-03 08:23:40","2024-11-03 08:34:21",英語,270,富山県,立山,宿泊施設,1980,男,"米国 ",165000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,11,5000,ドル/アメリカ　$(USD),3000,ドル/アメリカ　$(USD),"日本政府観光局(JNTO)ホームページ
宿泊施設ホームページ
航空会社ホームページ
地方観光協会ホームページ
Google Mapなどの地図アプリやサイトでの検索
Instagram
Facebook
日本政府観光局の案内所
",1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
自然・景勝地観光
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
日本の日常生活体験
",1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
泊まりたいホテル・旅館があるから
温泉を楽しみたいから
地域の食事や特産品を味わいたい（or買いたい）から
写真を撮影したいから
日常を離れ、バカンスを楽しみたいから
テレビ・雑誌・インターネットで紹介されていたから
",1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,大変満足,,100,ドル/アメリカ　$(USD),"路線バス
",0,0,1,0,0,0,0,0,0,"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
個人のブログ
その他インターネットサイト（検索サイトを除く）
",1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,
260,"2024-11-03 10:26:48","2024-11-03 10:32:13",繁体,271,富山県,黒部・宇奈月,宿泊施設,1990,女,"台湾 ",1,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,9,200000,円/日本　￥(JPY),200000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
Google Mapなどの地図アプリやサイトでの検索
YouTube
日本政府観光局の案内所
テレビ番組
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
自然体験ツアー・農山漁村体験
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
日本の日常生活体験
日本のポップカルチャーを楽しむ
",1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,"温泉を楽しみたいから
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,,100000,円/日本　￥(JPY),"レンタカー
",1,0,0,0,0,0,0,0,0,"旅行会社ホームページ
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
261,"2024-11-03 11:00:17","2024-11-03 11:03:29",英語,272,石川県,金沢,体験・観光施設,1988,女,シンガポール,150000,ドル/シンガポール　S$(SGD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,16,2000,ドル/シンガポール　S$(SGD),200,ドル/シンガポール　S$(SGD),"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
Instagram
YouTube
",0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"日本食を食べること
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
",1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,"Beautiful place with a beautiful garden.",550,円/日本　￥(JPY),"タクシー
",0,0,0,1,0,0,0,0,0,"口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
262,"2024-11-03 12:58:10","2024-11-03 13:02:18",英語,273,石川県,金沢,その他,1992,女,"米国 ",500000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,3,5000,ドル/アメリカ　$(USD),2000,ドル/アメリカ　$(USD),"旅行会社ホームページ
航空会社ホームページ
",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
行きたいお店・ここでしか購入できないものがあるから
写真を撮影したいから
日常を離れ、バカンスを楽しみたいから
",1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,大変満足,,50,ドル/アメリカ　$(USD),"鉄道
",0,0,0,0,0,0,1,0,0,"旅行会社ホームページ
航空会社ホームページ
",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
263,"2024-11-03 13:02:07","2024-11-03 13:08:10",英語,274,石川県,金沢,その他,1992,男,"米国 ",500000,ドル/アメリカ　$(USD),"観光・レジャー
ハネムーン
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,9,6000,ドル/アメリカ　$(USD),3000,ドル/アメリカ　$(USD),"口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
その他SNS
個人のブログ
",0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
自然・景勝地観光
繁華街の街歩き
美術館・博物館・動植物園・水族館
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
",1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"行きたい観光スポットがあったから
写真を撮影したいから
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,やや満足,,2000,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,0,"口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
その他SNS
個人のブログ
",0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
264,"2024-11-03 16:16:18","2024-11-03 16:20:29",英語,275,福井県,永平寺・奥越,体験・観光施設,1992,男,英国,21000,ポンド/イギリス　&pound;(GBP),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,恋人,1,40000,円/日本　￥(JPY),8000,円/日本　￥(JPY),"日本政府観光局の案内所
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,"日本食を食べること
温泉入浴
自然・景勝地観光
美術館・博物館・動植物園・水族館
日本の歴史・伝統文化体験
",1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"行きたい観光スポットがあったから
友人・知人に勧められたから
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,大変満足,,2000,円/日本　￥(JPY),"路線バス
",0,0,1,0,0,0,0,0,0,"日本在住の親族・知人
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,
267,"2024-11-03 17:15:50","2024-11-03 17:21:52",英語,278,富山県,砺波・五箇山,宿泊施設,1987,男,香港,600000,ドル/香港　HK$(HKD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,8,15000,ドル/香港　HK$(HKD),5000,ドル/香港　HK$(HKD),"宿泊施設ホームページ
旅行ガイドブック
テレビ番組
旅行専門誌
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,20,"日本食を食べること
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
美術館・博物館・動植物園・水族館
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
",1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
温泉を楽しみたいから
地域の食事や特産品を味わいたい（or買いたい）から
日常を離れ、バカンスを楽しみたいから
",1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,大変満足,,2000,ドル/香港　HK$(HKD),"レンタカー
",1,0,0,0,0,0,0,0,0,"旅行会社ホームページ
宿泊施設ホームページ
テレビ番組
旅行専門誌
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,
266,"2024-11-03 17:27:30","2024-11-03 17:35:10",繁体,277,富山県,砺波・五箇山,宿泊施設,1981,女,香港,50000,ドル/香港　HK$(HKD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,7,5000,ドル/香港　HK$(HKD),5000,ドル/香港　HK$(HKD),"YouTube
テレビ番組
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,"日本食を食べること
旅館に宿泊
自然・景勝地観光
日本の歴史・伝統文化体験
",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"景観・自然・気候を楽しみたいから
同行者が訪問したがったから
",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,満足,Nil.,2000,ドル/香港　HK$(HKD),"レンタカー
",1,0,0,0,0,0,0,0,0,"YouTube
自国の親戚・知人
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,Nil.
