アンケート情報,,,,,,,,Q1,Q2,Q3,Q4,,Q5,,,,,,,,,,,,,,,,,,Q6,Q7,Q8,,Q9,,Q10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q11,Q12,,,,,,,,,,,,,,,,,,,,,,Q13,,,,,,,,,,,,,,,,,,Q14,Q15,Q16,,Q17,,,,,,,,,,Q18,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q19,Q20
id,QRコード読取日時,アンケート回答日時,言語,会員ID,県,エリア,業種,生まれ年,性別,国籍,世帯年収(金額),世帯年収(通貨),訪日目的ALL,観光・レジャー,家族・知人訪問,ハネムーン,学校関係の旅行,スポーツ・スポーツ観戦,イベント,留学,治療・検診,インセンティブツアー,ビジネス（展示会・見本市）,ビジネス（国際会議）,ビジネス（企業ミーティング）,ビジネス（研修）,ビジネス（その他ビジネス）,トランジット,日本国内在住,その他,同伴者,滞在日数,"旅の総予算(金額)","旅の総予算(通貨)","宿泊予算(金額)","宿泊予算(通貨)",旅行情報元ALL,日本政府観光局(JNTO)ホームページ,旅行会社ホームページ,宿泊施設ホームページ,航空会社ホームページ,地方観光協会ホームページ,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)",口コミサイト（Tripadvisor等）,"Google Mapなどの地図アプリやサイトでの検索",Instagram,"X (Twitter)",Facebook,YouTube,その他SNS,個人のブログ,その他インターネットサイト（検索サイトを除く）,日本政府観光局の案内所,旅行会社パンフレット,旅行ガイドブック,自国の親戚・知人,日本在住の親族・知人,旅行の展示会や見本市,テレビ番組,新聞,旅行専門誌,その他雑誌,その他,特になし,訪日回数,訪問目的(県)ALL,日本食を食べること,日本の酒を飲むこと（日本酒・焼酎等）,旅館に宿泊,温泉入浴,自然・景勝地観光,繁華街の街歩き,ショッピング,美術館・博物館・動植物園・水族館,テーマパーク,スキー・スノーボード,その他スポーツ（ゴルフ等）,舞台・音楽鑑賞,スポーツ観戦（相撲・サッカー等）,自然体験ツアー・農山漁村体験,四季の体感（花見・紅葉・雪等）,映画・アニメ縁の地を訪問,日本の歴史・伝統文化体験,日本の日常生活体験,日本のポップカルチャーを楽しむ,治療・検診,上記には当てはまるものがない,訪問目的(施設)ALL,行きたい観光スポットがあったから,景観・自然・気候を楽しみたいから,行きたいお店・ここでしか購入できないものがあるから,泊まりたいホテル・旅館があるから,温泉を楽しみたいから,地域の食事や特産品を味わいたい（or買いたい）から,ドライブ・ツーリングを楽しみたいから,写真を撮影したいから,日常を離れ、バカンスを楽しみたいから,費用が手頃だから,以前に訪問し気に入ったから,友人・知人に勧められたから,テレビ・雑誌・インターネットで紹介されていたから,同行者が訪問したがったから,ツアーに組み込まれていたから,出張など用事があったため,その他,満足度(施設),満足度の理由(施設),一人当たりの消費額(施設)(金額),一人当たりの消費額(施設)(通貨),交通手段(施設)ALL,レンタカー,借上バス,路線バス,タクシー,ハイヤー,自転車,鉄道,徒歩,その他,認知経路(施設)ALL,日本政府観光局(JNTO)ホームページ,旅行会社ホームページ,宿泊施設ホームページ,航空会社ホームページ,地方観光協会ホームページ,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)",口コミサイト（Tripadvisor等）,"Google Mapなどの地図アプリやサイトでの検索",Instagram,"X (Twitter)",Facebook,YouTube,その他SNS,個人のブログ,その他インターネットサイト（検索サイトを除く）,日本政府観光局の案内所,旅行会社パンフレット,旅行ガイドブック,自国の親戚・知人,日本在住の親族・知人,旅行の展示会や見本市,テレビ番組,新聞,旅行専門誌,その他雑誌,その他,特になし,家族・知人への推奨度(施設),推奨度の理由(旅行)
635,"2024-12-02 09:15:06","2024-12-02 09:18:02",英語,699,石川県,金沢,その他,1996,男,ドイツ,14000,ユーロ/欧州連合　&euro;(XEU),"観光・レジャー
家族・知人訪問
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,14,1500,ユーロ/欧州連合　&euro;(XEU),300,ユーロ/欧州連合　&euro;(XEU),"日本政府観光局(JNTO)ホームページ
宿泊施設ホームページ
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
X (Twitter)
YouTube
その他
",1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
",1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"行きたい観光スポットがあったから
写真を撮影したいから
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,大変満足,"The staff member who gave me the qr code was very friendly",0,ドル/アメリカ　$(USD),"徒歩
",0,0,0,0,0,0,0,1,0,"特になし
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,
636,"2024-12-02 09:28:52","2024-12-02 09:35:59",英語,700,福井県,丹南,体験・観光施設,2004,男,オーストラリア,120000,ドル/オーストラリア　A$(AUD),"観光・レジャー
イベント
",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,友人・知人,24,8000,ドル/オーストラリア　A$(AUD),1300,ドル/オーストラリア　A$(AUD),"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
YouTube
旅行会社パンフレット
旅行ガイドブック
自国の親戚・知人
",1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
旅館に宿泊
自然・景勝地観光
繁華街の街歩き
ショッピング
テーマパーク
自然体験ツアー・農山漁村体験
四季の体感（花見・紅葉・雪等）
映画・アニメ縁の地を訪問
日本の歴史・伝統文化体験
日本の日常生活体験
日本のポップカルチャーを楽しむ
",1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
行きたいお店・ここでしか購入できないものがあるから
写真を撮影したいから
日常を離れ、バカンスを楽しみたいから
費用が手頃だから
ツアーに組み込まれていたから
",1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,大変満足,"Was such an amazing experience doing the knife workshop in couldn&#039;t ask for a better experience and to take my own custom knife home, easily the coolest thing I&#039;ve done in Japan",1500,ドル/オーストラリア　A$(AUD),"路線バス
タクシー
鉄道
徒歩
",0,0,1,1,0,0,1,1,0,"特になし
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,
639,"2024-12-02 11:29:35","2024-12-02 11:30:39",英語,681,富山県,高岡・氷見・射水,体験・観光施設,1973,女,"米国 ",10000000,円/日本　￥(JPY),"観光・レジャー
家族・知人訪問
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,"60 days",1000000,円/日本　￥(JPY),500000,円/日本　￥(JPY),"特になし
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,"日本食を食べること
旅館に宿泊
温泉入浴
",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,,2000,円/日本　￥(JPY),"レンタカー
",1,0,0,0,0,0,0,0,0,"日本政府観光局(JNTO)ホームページ
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
641,"2024-12-02 12:47:59","2024-12-02 12:54:29",英語,705,石川県,金沢,その他,1988,男,"米国 ",110000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,17,3000,ドル/アメリカ　$(USD),5000,ドル/アメリカ　$(USD),"日本政府観光局(JNTO)ホームページ
宿泊施設ホームページ
地方観光協会ホームページ
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
YouTube
個人のブログ
その他インターネットサイト（検索サイトを除く）
テレビ番組
",1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
自然・景勝地観光
繁華街の街歩き
美術館・博物館・動植物園・水族館
四季の体感（花見・紅葉・雪等）
",1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,,10,ドル/アメリカ　$(USD),"徒歩
",0,0,0,0,0,0,0,1,0,"地方観光協会ホームページ
Google Mapなどの地図アプリやサイトでの検索
YouTube
",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
643,"2024-12-02 13:12:00","2024-12-02 13:15:25",英語,707,石川県,金沢,その他,1994,女,スペイン,100000,ドル/アメリカ　$(USD),"観光・レジャー
ハネムーン
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,19,6000,ドル/アメリカ　$(USD),1000,ドル/アメリカ　$(USD),"旅行会社ホームページ
Instagram
X (Twitter)
YouTube
",0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"日本食を食べること
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
テーマパーク
日本の歴史・伝統文化体験
",1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"行きたい観光スポットがあったから
泊まりたいホテル・旅館があるから
温泉を楽しみたいから
友人・知人に勧められたから
",1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,大変満足,,100,ドル/アメリカ　$(USD),"鉄道
",0,0,0,0,0,0,1,0,0,"旅行会社ホームページ
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
644,"2024-12-02 13:21:15","2024-12-02 13:26:05",英語,708,石川県,金沢,その他,1997,男,"米国 ",80000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,12,2000,ドル/アメリカ　$(USD),1000,ドル/アメリカ　$(USD),"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
",1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
旅館に宿泊
自然・景勝地観光
繁華街の街歩き
",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,,10,ドル/アメリカ　$(USD),"徒歩
",0,0,0,0,0,0,0,1,0,"日本政府観光局(JNTO)ホームページ
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
645,"2024-12-02 13:22:11","2024-12-02 13:28:28",英語,709,石川県,金沢,その他,1995,女,"米国 ",80000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,11,1500,ドル/アメリカ　$(USD),700,ドル/アメリカ　$(USD),"地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
Instagram
その他インターネットサイト（検索サイトを除く）
旅行ガイドブック
旅行専門誌
",0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,"日本食を食べること
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
日本の日常生活体験
",1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
写真を撮影したいから
",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,大変満足,"beautiful park!",0,ドル/アメリカ　$(USD),"鉄道
徒歩
",0,0,0,0,0,0,1,1,0,"Google Mapなどの地図アプリやサイトでの検索
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
649,"2024-12-02 14:20:23","2024-12-02 14:26:17",英語,713,石川県,金沢,その他,1984,男,イタリア,100000,ユーロ/欧州連合　&euro;(XEU),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,10,5000,ユーロ/欧州連合　&euro;(XEU),1000,ユーロ/欧州連合　&euro;(XEU),"旅行会社ホームページ
Google Mapなどの地図アプリやサイトでの検索
Instagram
その他SNS
",0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"日本食を食べること
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
日本の日常生活体験
",1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"行きたい観光スポットがあったから
写真を撮影したいから
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,大変満足,,0,ユーロ/欧州連合　&euro;(XEU),"徒歩
",0,0,0,0,0,0,0,1,0,"特になし
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,"Merzbau caff&egrave; "
652,"2024-12-02 14:47:19","2024-12-02 14:52:06",英語,716,石川県,金沢,その他,1996,男,"米国 ",50000,ドル/アメリカ　$(USD),"観光・レジャー
ハネムーン
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,10,280000,円/日本　￥(JPY),150,ドル/アメリカ　$(USD),"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
Instagram
YouTube
日本政府観光局の案内所
",1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"自然・景勝地観光
繁華街の街歩き
ショッピング
日本の歴史・伝統文化体験
日本の日常生活体験
",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
温泉を楽しみたいから
写真を撮影したいから
日常を離れ、バカンスを楽しみたいから
費用が手頃だから
",1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,大変不満,,150,ドル/アメリカ　$(USD),"鉄道
",0,0,0,0,0,0,1,0,0,"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
Instagram
YouTube
日本政府観光局の案内所
旅行専門誌
",1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,"Totally satisfied and its more than beautiful, it is magical and peaceful "
654,"2024-12-02 15:15:33","2024-12-02 15:18:45",繁体,718,石川県,金沢,その他,1993,男,"台湾 ",100000,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,1,50000,円/日本　￥(JPY),20000,円/日本　￥(JPY),"Google Mapなどの地図アプリやサイトでの検索
Instagram
X (Twitter)
日本在住の親族・知人
旅行専門誌
",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,"日本食を食べること
旅館に宿泊
温泉入浴
映画・アニメ縁の地を訪問
日本の歴史・伝統文化体験
日本の日常生活体験
日本のポップカルチャーを楽しむ
",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,"その他(蓮ノ空)
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,満足,,10,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,0,"X (Twitter)
YouTube
個人のブログ
旅行会社パンフレット
旅行専門誌
その他雑誌
",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,8,
